"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 live births","Units","","","","","","","7.00","E, 1, 66","7.00","E, 2, 66","7.00","E, 3, 66","7.00","E, 4, 66","7.00","E, 5, 66","8.00","E, 6, 66","8.00","E, 7, 66","8.00","E, 8, 66","8.00","E, 9, 66","9.00","E, 10, 66","9.00","E, 11, 66","9.00","E, 12, 66","9.00","E, 13, 66","8.00","E, 14, 66","8.00","E, 15, 66","8.00","E, 16, 66","8.00","E, 17, 66","8.00","E, 18, 66","8.00","E, 19, 66","7.00","E, 20, 66","7.00","E, 21, 66","6.00","E, 22, 66","6.00","E, 23, 66","6.00","E, 24, 66","5.00","E, 25, 66","5.00","E, 26, 66","",""
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 live births","Units","","","","","","","8.00","E, 1, 66","9.00","E, 2, 66","9.00","E, 3, 66","9.00","E, 4, 66","9.00","E, 5, 66","10.00","E, 6, 66","10.00","E, 7, 66","10.00","E, 8, 66","10.00","E, 9, 66","10.00","E, 10, 66","10.00","E, 11, 66","10.00","E, 12, 66","10.00","E, 13, 66","10.00","E, 14, 66","10.00","E, 15, 66","10.00","E, 16, 66","10.00","E, 17, 66","10.00","E, 18, 66","10.00","E, 19, 66","10.00","E, 20, 66","9.00","E, 21, 66","9.00","E, 22, 66","9.00","E, 23, 66","9.00","E, 24, 66","9.00","E, 25, 66","9.00","E, 26, 66","",""
"3","3.1","3.1.2","C030102","Proportion of births attended by skilled health personnel","SH_STA_BRTC","SD","Proportion of births attended by skilled health personnel","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","99.10","C, 2, 68, 183","99.60","C, 3, 68, 183","99.40","C, 4, 68, 183","99.30","C, 5, 68, 183","99.40","C, 6, 68, 184","99.20","C, 7, 68, 183","99.30","C, 8, 68, 183","99.30","C, 9, 68, 183","99.20","C, 10, 68, 183","99.30","C, 11, 68, 183","99.30","C, 12, 68, 183","99.30","C, 13, 68, 183","98.90","C, 14, 68, 183","99.00","C, 15, 68, 183","98.80","C, 16, 68, 183","98.80","C, 17, 68, 185","98.80","C, 18, 68, 183","98.70","C, 19, 68, 183","98.60","C, 20, 68, 183","98.50","C, 21, 68, 183","98.40","C, 22, 68, 186","","","","","","","","","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_IMRT","+","Infant mortality rate","M49_NAM","CAN","Canada","","","","Annual","Not available","under 1 year old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20","11, 69","5.30","12, 69","5.30","13, 69","5.20","14, 69","5.20","15, 69","5.30","16, 69","5.20","17, 69","5.10","18, 69","5.00","19, 69","5.00","20, 69","4.90","21, 69","4.70","22, 69","4.70","23, 69","4.60","24, 69","4.40","25, 69","4.30","26, 69","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_IMRTN","+","Number of infant deaths","M49_NAM","CAN","Canada","","","","Annual","Not available","under 1 year old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1,671.00","11, 69","1,685.00","12, 69","1,698.00","13, 69","1,704.00","14, 69","1,756.00","15, 69","1,847.00","16, 69","1,871.00","17, 69","1,898.00","18, 69","1,918.00","19, 69","1,960.00","20, 69","1,939.00","21, 69","1,852.00","22, 69","1,822.00","23, 69","1,743.00","24, 69","1,636.00","25, 69","1,587.00","26, 69","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_MORT","SD","Under-five mortality rate","M49_NAM","CAN","Canada","","","","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","6.20","11, 69","6.20","12, 69","6.20","13, 69","6.10","14, 69","6.10","15, 69","6.10","16, 69","6.00","17, 69","5.90","18, 69","5.80","19, 69","5.70","20, 69","5.60","21, 69","5.40","22, 69","5.30","23, 69","5.20","24, 69","5.00","25, 69","4.90","26, 69","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_MORTN","+","Number of under-five deaths","M49_NAM","CAN","Canada","","","","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2,041.00","11, 69","2,005.00","12, 69","2,011.00","13, 69","2,014.00","14, 69","2,065.00","15, 69","2,122.00","16, 69","2,149.00","17, 69","2,181.00","18, 69","2,206.00","19, 69","2,217.00","20, 69","2,201.00","21, 69","2,121.00","22, 69","2,056.00","23, 69","1,978.00","24, 69","1,872.00","25, 69","1,824.00","26, 69","",""
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRT","SD","Neonatal mortality rate","M49_NAM","CAN","Canada","","","","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70","11, 69","3.80","12, 69","3.80","13, 69","3.90","14, 69","4.00","15, 69","4.00","16, 69","4.00","17, 69","3.90","18, 69","3.80","19, 69","3.80","20, 69","3.70","21, 69","3.60","22, 69","3.50","23, 69","3.40","24, 69","3.30","25, 69","3.20","26, 69","",""
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRTN","+","Number of neonatal deaths","M49_NAM","CAN","Canada","","","","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1,189.00","11, 69","1,207.00","12, 69","1,217.00","13, 69","1,278.00","14, 69","1,350.00","15, 69","1,393.00","16, 69","1,439.00","17, 69","1,451.00","18, 69","1,457.00","19, 69","1,489.00","20, 69","1,464.00","21, 69","1,418.00","22, 69","1,356.00","23, 69","1,288.00","24, 69","1,227.00","25, 69","1,181.00","26, 69","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50","E, 11, 70, 187","6.60","E, 12, 70, 187","6.10","E, 13, 70, 187","5.90","E, 14, 70, 187","5.60","E, 15, 70, 187","5.50","E, 16, 70, 187","5.40","E, 17, 70, 187","5.30","E, 18, 70, 187","5.40","E, 19, 70, 187","5.30","E, 20, 70, 187","4.60","E, 21, 70, 187","4.80","E, 22, 70, 187","5.50","E, 23, 70, 187","5.30","E, 24, 70, 187","5.10","E, 25, 70, 187","5.10","E, 26, 70, 187","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","5.50","E, 11, 70, 187","5.60","E, 12, 70, 187","5.20","E, 13, 70, 187","5.10","E, 14, 70, 187","4.80","E, 15, 70, 187","4.70","E, 16, 70, 187","4.60","E, 17, 70, 187","4.50","E, 18, 70, 187","4.60","E, 19, 70, 187","4.60","E, 20, 70, 187","3.90","E, 21, 70, 187","4.10","E, 22, 70, 187","4.70","E, 23, 70, 187","4.60","E, 24, 70, 187","4.30","E, 25, 70, 187","4.30","E, 26, 70, 187","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40","E, 11, 70, 187","7.60","E, 12, 70, 187","7.00","E, 13, 70, 187","6.80","E, 14, 70, 187","6.40","E, 15, 70, 187","6.40","E, 16, 70, 187","6.20","E, 17, 70, 187","6.10","E, 18, 70, 187","6.20","E, 19, 70, 187","6.10","E, 20, 70, 187","5.30","E, 21, 70, 187","5.50","E, 22, 70, 187","6.30","E, 23, 70, 187","6.20","E, 24, 70, 187","5.80","E, 25, 70, 187","5.80","E, 26, 70, 187","",""
"3","3.3","3.3.5","C030305","Number of people requiring interventions against neglected tropical diseases","SH_TRP_INTVN","SD","Number of people requiring interventions against neglected tropical diseases","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","CA, 21, 71, 188","0.00","CA, 22, 71, 188","0.00","CA, 23, 71, 188","0.00","CA, 24, 71, 188","0.00","CA, 25, 71, 188","0.00","CA, 26, 71, 188","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","M49_NAM","CAN","Canada","","","","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","25.61","CA, 11, 72","","","","","","","","","26.39","CA, 16, 72","","","","","","","","","27.75","CA, 21, 72","","","","","","","","","28.75","CA, 26, 72","",""
